m,K,K_over_m,cycle_min,cycle_max,rng_seed,trial_idx
832,6242,7.502403846153846,6210.0,6238.0,15655404572834420644,62
832,6242,7.502403846153846,6210.0,6238.0,7078051866497995223,63
832,5162,6.204326923076923,5130.0,5158.0,7859719418677548638,64
817,6242,7.64014687882497,6210.0,6238.0,15409419392505658120,107
843,6242,7.4045077105575325,6210.0,6238.0,3474603250499069155,172
817,6242,7.64014687882497,6210.0,6238.0,16222731126696775666,108
832,6242,7.502403846153846,6210.0,6238.0,13333729445451599643,65
826,6242,7.556900726392252,6210.0,6238.0,6720753511422826525,25
814,6242,7.6683046683046685,6210.0,6238.0,12645370516360957817,189
817,6242,7.64014687882497,6210.0,6238.0,1537640149634135854,109
991,6222,6.278506559031282,6192.0,6218.0,122400735550154597,65
991,6242,6.298688193743693,6210.0,6238.0,16249590917187354841,66
865,6242,7.216184971098266,6210.0,6238.0,13213963232624282470,51
872,6242,7.158256880733945,6210.0,6238.0,8100031815144517996,165
814,6242,7.6683046683046685,6210.0,6238.0,6823263256457951931,190
843,6242,7.4045077105575325,6210.0,6238.0,2574559304326711881,173
817,6242,7.64014687882497,6210.0,6238.0,3331122942303984056,111
865,6242,7.216184971098266,6210.0,6238.0,5061122286964139359,52
817,6242,7.64014687882497,6210.0,6238.0,5645082930383730479,112
891,6242,7.005611672278339,6210.0,6238.0,1509320576743700794,2
991,6242,6.298688193743693,6210.0,6238.0,1571262969772514978,68
826,6242,7.556900726392252,6210.0,6238.0,5815766291494818541,26
826,6242,7.556900726392252,6210.0,6238.0,16162885338234845639,27
1087,6242,5.742410303587857,6210.0,6238.0,545930148080934858,84
832,6242,7.502403846153846,6210.0,6238.0,13095220195398326955,66
1087,8736,8.036798528058878,8700.0,8728.0,7551335931359151332,85
814,6242,7.6683046683046685,6210.0,6238.0,3661146177047342599,191
891,6242,7.005611672278339,6210.0,6238.0,6110904909918261446,3
1276,10266,8.045454545454545,10250.0,10258.0,13298134406232775134,23
814,6242,7.6683046683046685,6210.0,6238.0,15558180271687051802,192
1343,9410,7.006701414743112,9394.0,9406.0,9612461559030321774,35
891,6242,7.005611672278339,6210.0,6238.0,9294587496748018977,4
1087,7562,6.956761729530819,7546.0,7558.0,14963368132122673033,88
826,6242,7.556900726392252,6210.0,6238.0,7877768373343287245,28
865,6242,7.216184971098266,6210.0,6238.0,3350215787135300796,53
1087,6242,5.742410303587857,6210.0,6238.0,1649789243631895534,91
832,6242,7.502403846153846,6210.0,6238.0,5923186215599969847,67
832,6242,7.502403846153846,6210.0,6238.0,861397474960368000,68
817,6242,7.64014687882497,6210.0,6238.0,5019242937817318636,113
872,6222,7.135321100917431,6192.0,6218.0,2629753110985856230,166
814,6242,7.6683046683046685,6210.0,6238.0,4203444887435126859,193
814,6242,7.6683046683046685,6210.0,6238.0,9992437970077056544,194
843,6242,7.4045077105575325,6210.0,6238.0,4460160384897736201,175
832,6222,7.478365384615385,6192.0,6218.0,17939027861380791734,69
814,6242,7.6683046683046685,6210.0,6238.0,5120568037208811149,195
872,6242,7.158256880733945,6210.0,6238.0,17791910983083009496,167
865,6242,7.216184971098266,6210.0,6238.0,7452528318352497371,54
817,6222,7.615667074663403,6192.0,6218.0,14260971364334171583,114
843,6242,7.4045077105575325,6210.0,6238.0,4834562171713042274,176
872,6242,7.158256880733945,6210.0,6238.0,9073917535748633537,168
872,6242,7.158256880733945,6210.0,6238.0,12891935703762764846,169
826,6242,7.556900726392252,6210.0,6238.0,8562021085251517739,29
865,6242,7.216184971098266,6210.0,6238.0,7949173931840743076,55
826,6242,7.556900726392252,6210.0,6238.0,13412747137665879791,30
865,6242,7.216184971098266,6210.0,6238.0,849530057551834505,56
832,6242,7.502403846153846,6210.0,6238.0,2797070421842334510,70
1087,6242,5.742410303587857,6210.0,6238.0,10077316713893742578,96
1087,6242,5.742410303587857,6210.0,6238.0,8729237020843919491,97
843,6242,7.4045077105575325,6210.0,6238.0,14614323448246439615,177
1157,6242,5.394987035436474,6210.0,6238.0,13604934385158552877,113
817,6242,7.64014687882497,6210.0,6238.0,1970578369641872995,115
891,6242,7.005611672278339,6210.0,6238.0,2902786709034812472,6
814,6242,7.6683046683046685,6210.0,6238.0,8669709372139577827,196
817,6242,7.64014687882497,6210.0,6238.0,15479947139704011017,116
826,6242,7.556900726392252,6210.0,6238.0,6883271019839095849,31
991,6242,6.298688193743693,6210.0,6238.0,18247145803803291170,72
872,6242,7.158256880733945,6210.0,6238.0,16906899101012044819,170
826,6242,7.556900726392252,6210.0,6238.0,10468071840365873713,32
1087,6242,5.742410303587857,6210.0,6238.0,953992099310883265,104
872,6222,7.135321100917431,6192.0,6218.0,2251073626843737565,171
826,6222,7.532687651331719,6192.0,6218.0,890576075253071916,33
817,6242,7.64014687882497,6210.0,6238.0,1617353006462601692,117
891,6242,7.005611672278339,6210.0,6238.0,10451805175959602872,7
832,5162,6.204326923076923,5130.0,5158.0,7482659747246507705,71
826,5162,6.249394673123486,5130.0,5158.0,10225044854514268241,34
872,6222,7.135321100917431,6192.0,6218.0,13568465269210504228,172
817,6242,7.64014687882497,6210.0,6238.0,6140134948708771279,118
826,6242,7.556900726392252,6210.0,6238.0,12851374122171369481,35
832,6242,7.502403846153846,6210.0,6238.0,8823667090533960027,72
814,6242,7.6683046683046685,6210.0,6238.0,16729761409396130541,197
817,6242,7.64014687882497,6210.0,6238.0,12519120601889451992,119
843,7562,8.970344009489917,7546.0,7558.0,13671336311870549388,178
814,6242,7.6683046683046685,6210.0,6238.0,7274664783180371059,198
1343,9410,7.006701414743112,9394.0,9406.0,1225193251290155072,36
891,6242,7.005611672278339,6210.0,6238.0,17287569689260208608,8
865,6242,7.216184971098266,6210.0,6238.0,5263678810322896764,58
826,6222,7.532687651331719,6192.0,6218.0,6718780223911034485,36
817,6242,7.64014687882497,6210.0,6238.0,15765885123335914833,120
872,6242,7.158256880733945,6210.0,6238.0,8722219430057403842,173
826,6242,7.556900726392252,6210.0,6238.0,9945051205388747216,37
865,6242,7.216184971098266,6210.0,6238.0,14751527766800905773,59
817,6242,7.64014687882497,6210.0,6238.0,1806154461222571016,121
832,6222,7.478365384615385,6192.0,6218.0,17620461260136068781,73
814,6222,7.643734643734644,6192.0,6218.0,13725295533963399195,199
891,6242,7.005611672278339,6210.0,6238.0,6381325004319092376,9
865,6242,7.216184971098266,6210.0,6238.0,12737045242714102543,60
832,6242,7.502403846153846,6210.0,6238.0,4978464764020583660,74
865,6242,7.216184971098266,6210.0,6238.0,16215091404283317271,61
832,6242,7.502403846153846,6210.0,6238.0,12106527546494402492,75
826,6242,7.556900726392252,6210.0,6238.0,161192145264352746,38
817,6242,7.64014687882497,6210.0,6238.0,13049704761738932434,122
817,5162,6.318237454100367,5130.0,5158.0,12132613080527245642,123
991,6242,6.298688193743693,6210.0,6238.0,11704889886106100726,73
891,7562,8.48709315375982,7546.0,7558.0,5156878544053082179,10
891,6242,7.005611672278339,6210.0,6238.0,11576375864846168425,11
832,6242,7.502403846153846,6210.0,6238.0,16732594023817058551,76
817,5162,6.318237454100367,5130.0,5158.0,18168057224788205936,124
817,6242,7.64014687882497,6210.0,6238.0,10771350330852021831,125
872,6242,7.158256880733945,6210.0,6238.0,12874437206577331491,174
817,6242,7.64014687882497,6210.0,6238.0,12628814851252141996,126
1087,6242,5.742410303587857,6210.0,6238.0,12166365902078985288,124
843,6242,7.4045077105575325,6210.0,6238.0,10311830176218578133,180
826,6242,7.556900726392252,6210.0,6238.0,3193357157636802434,39
826,6242,7.556900726392252,6210.0,6238.0,13789834584484016720,40
891,6242,7.005611672278339,6210.0,6238.0,10868696529586219481,12
832,6242,7.502403846153846,6210.0,6238.0,11786680683579016348,77
1261,7562,5.996827914353688,7546.0,7558.0,12368066376347259494,13
817,6242,7.64014687882497,6210.0,6238.0,9710409462348801829,127
865,6242,7.216184971098266,6210.0,6238.0,2153670436518156541,62
872,5162,5.919724770642202,5130.0,5158.0,5867341653237029236,175
843,6242,7.4045077105575325,6210.0,6238.0,2526399042739622497,181
891,6242,7.005611672278339,6210.0,6238.0,16179712126703135578,13
817,6242,7.64014687882497,6210.0,6238.0,6652330204029893352,0
991,6242,6.298688193743693,6210.0,6238.0,12793756203186550686,74
1276,10266,8.045454545454545,10250.0,10258.0,17319601373479105748,28
891,6242,7.005611672278339,6210.0,6238.0,10944714821910336564,14
826,6242,7.556900726392252,6210.0,6238.0,12603438676855998819,41
817,6242,7.64014687882497,6210.0,6238.0,8147081707046772713,1
991,6242,6.298688193743693,6210.0,6238.0,13014285730233950207,75
891,6242,7.005611672278339,6210.0,6238.0,11250074310431810055,15
832,6242,7.502403846153846,6210.0,6238.0,7420870910147709805,78
1157,9410,8.133102852203976,9394.0,9406.0,7231431206510158763,116
865,6242,7.216184971098266,6210.0,6238.0,1210756527721377816,63
832,6242,7.502403846153846,6210.0,6238.0,14587304032278253592,79
872,5162,5.919724770642202,5130.0,5158.0,1683729502201459371,176
817,5162,6.318237454100367,5130.0,5158.0,12936198513740771134,2
865,6242,7.216184971098266,6210.0,6238.0,4923229246804612956,64
817,6242,7.64014687882497,6210.0,6238.0,8807610130585720829,128
872,6242,7.158256880733945,6210.0,6238.0,13140285818533017854,177
843,5162,6.123368920521945,5130.0,5158.0,1646325597375880862,183
865,6222,7.193063583815029,6192.0,6218.0,18344522532013302265,65
826,6242,7.556900726392252,6210.0,6238.0,221541900601750635,42
817,6242,7.64014687882497,6210.0,6238.0,4223357178142975027,3
826,6242,7.556900726392252,6210.0,6238.0,8720703494442883908,43
826,6222,7.532687651331719,6192.0,6218.0,1130109680360027854,44
832,6242,7.502403846153846,6210.0,6238.0,8935422812742473386,80
891,6222,6.983164983164984,6192.0,6218.0,296374042165373598,16
891,6242,7.005611672278339,6210.0,6238.0,7445060613638568000,17
1276,10266,8.045454545454545,10250.0,10258.0,7312210748144259218,29
843,6242,7.4045077105575325,6210.0,6238.0,15921683202102804608,184
843,5162,6.123368920521945,5130.0,5158.0,13671677015595988883,185
991,6222,6.278506559031282,6192.0,6218.0,16594075075987386376,78
872,7562,8.672018348623853,7546.0,7558.0,8714805730018530373,178
991,6242,6.298688193743693,6210.0,6238.0,9165340334241831402,79
832,6242,7.502403846153846,6210.0,6238.0,3864347018901173986,81
826,6242,7.556900726392252,6210.0,6238.0,9025877553133228417,45
843,5162,6.123368920521945,5130.0,5158.0,1058958558345175012,186
1157,9410,8.133102852203976,9394.0,9406.0,15645457538284119453,117
843,6242,7.4045077105575325,6210.0,6238.0,15422944164646370593,187
843,6242,7.4045077105575325,6210.0,6238.0,10441166105170586726,188
843,6242,7.4045077105575325,6210.0,6238.0,1481494234170302965,189
817,6242,7.64014687882497,6210.0,6238.0,3990555600738495662,4
817,6242,7.64014687882497,6210.0,6238.0,15921427636259104717,5
843,6242,7.4045077105575325,6210.0,6238.0,1510908494752607937,190
826,6242,7.556900726392252,6210.0,6238.0,10081451815492934480,46
832,6242,7.502403846153846,6210.0,6238.0,1722555606561958731,82
817,6242,7.64014687882497,6210.0,6238.0,7307239011850744263,129
843,6242,7.4045077105575325,6210.0,6238.0,12924374053209937928,191
1343,7562,5.630677587490693,7546.0,7558.0,6050671615505414656,37
817,6242,7.64014687882497,6210.0,6238.0,14728706424974495031,6
817,6242,7.64014687882497,6210.0,6238.0,3417348407477136390,7
872,6242,7.158256880733945,6210.0,6238.0,5710562903742576221,179
891,6242,7.005611672278339,6210.0,6238.0,9310250630198979478,18
843,5162,6.123368920521945,5130.0,5158.0,1644449773069433404,192
817,5162,6.318237454100367,5130.0,5158.0,6252349086520136266,131
817,6242,7.64014687882497,6210.0,6238.0,18309579639489034799,8
843,6242,7.4045077105575325,6210.0,6238.0,17860738700339001638,193
826,6242,7.556900726392252,6210.0,6238.0,7682647792631806489,47
865,6242,7.216184971098266,6210.0,6238.0,16119660276115062915,66
843,5162,6.123368920521945,5130.0,5158.0,18282628846787504317,194
826,6242,7.556900726392252,6210.0,6238.0,13282753366504875985,48
832,6242,7.502403846153846,6210.0,6238.0,652376511891504551,83
843,6242,7.4045077105575325,6210.0,6238.0,1299403057081484829,195
865,6242,7.216184971098266,6210.0,6238.0,3633693622261163036,67
843,6242,7.4045077105575325,6210.0,6238.0,18037328780741453013,196
1157,9410,8.133102852203976,9394.0,9406.0,11166519480742382755,120
865,6242,7.216184971098266,6210.0,6238.0,14585374506552343999,68
1276,10202,7.995297805642633,10194.0,10198.0,3367449889744218989,30
832,6242,7.502403846153846,6210.0,6238.0,16302196336499165586,84
891,6242,7.005611672278339,6210.0,6238.0,5131454430560086172,19
817,6222,7.615667074663403,6192.0,6218.0,3627243084589531512,132
1087,8736,8.036798528058878,8700.0,8728.0,2933260667513584181,166
832,6242,7.502403846153846,6210.0,6238.0,1358243320858242797,85
872,5162,5.919724770642202,5130.0,5158.0,16455092160328091600,180
865,6242,7.216184971098266,6210.0,6238.0,14685290696535436487,69
865,6242,7.216184971098266,6210.0,6238.0,2116316824260950203,70
826,6242,7.556900726392252,6210.0,6238.0,6556627080607686709,49
872,5162,5.919724770642202,5130.0,5158.0,14137052893993423204,181
1261,9410,7.46233148295004,9394.0,9406.0,15424353372290165755,18
832,6242,7.502403846153846,6210.0,6238.0,4141397658649956659,86
817,5162,6.318237454100367,5130.0,5158.0,16960486594020995545,9
991,6242,6.298688193743693,6210.0,6238.0,14085339206016907469,80
843,6242,7.4045077105575325,6210.0,6238.0,16591065905559993480,197
817,6242,7.64014687882497,6210.0,6238.0,10628874228276753946,10
832,6242,7.502403846153846,6210.0,6238.0,1481610437647233082,87
843,6242,7.4045077105575325,6210.0,6238.0,17361162628006327473,198
843,6242,7.4045077105575325,6210.0,6238.0,3384733578911488196,199
826,6242,7.556900726392252,6210.0,6238.0,17786303658859730681,50
1261,7562,5.996827914353688,7546.0,7558.0,7818841126394350031,19
991,5670,5.721493440968718,5652.0,5666.0,1126216244144542103,81
817,6242,7.64014687882497,6210.0,6238.0,6199943276600940765,11
865,6242,7.216184971098266,6210.0,6238.0,3697550335471306316,71
1276,10266,8.045454545454545,10250.0,10258.0,10245995322644202842,33
832,6242,7.502403846153846,6210.0,6238.0,1783634201359652455,88
832,6242,7.502403846153846,6210.0,6238.0,13639276351601349031,89
891,6242,7.005611672278339,6210.0,6238.0,6664275140055244127,20
865,6222,7.193063583815029,6192.0,6218.0,10665745623150081343,72
865,6242,7.216184971098266,6210.0,6238.0,6310229371920069051,73
891,6242,7.005611672278339,6210.0,6238.0,7882208414606195336,21
891,6242,7.005611672278339,6210.0,6238.0,14186917879563614760,22
865,6242,7.216184971098266,6210.0,6238.0,17872459676357331828,74
817,6242,7.64014687882497,6210.0,6238.0,17530267341473894015,133
817,6242,7.64014687882497,6210.0,6238.0,7618293539481919467,12
817,6242,7.64014687882497,6210.0,6238.0,12707530691188171070,134
817,5162,6.318237454100367,5130.0,5158.0,4748213802482897552,135
872,6242,7.158256880733945,6210.0,6238.0,6488619656203384800,182
817,6222,7.615667074663403,6192.0,6218.0,6615704202377920606,136
817,6242,7.64014687882497,6210.0,6238.0,16173440947983510182,137
832,6242,7.502403846153846,6210.0,6238.0,17381513510702011522,90
847,6242,7.369539551357733,6210.0,6238.0,16916929258956171036,0
817,6242,7.64014687882497,6210.0,6238.0,8944152109658877119,138
817,6242,7.64014687882497,6210.0,6238.0,16409022324799674762,139
817,6222,7.615667074663403,6192.0,6218.0,8464626976571388105,140
1087,8736,8.036798528058878,8700.0,8728.0,15887109708790968373,183
832,6222,7.478365384615385,6192.0,6218.0,4963711291274827527,91
817,6242,7.64014687882497,6210.0,6238.0,10856281339717755968,141
817,6242,7.64014687882497,6210.0,6238.0,1668058241030972563,142
817,5162,6.318237454100367,5130.0,5158.0,12660012448561171730,143
826,6242,7.556900726392252,6210.0,6238.0,16891062762006442203,51
872,6242,7.158256880733945,6210.0,6238.0,15412905334585875473,183
817,6242,7.64014687882497,6210.0,6238.0,10088876100217214761,14
891,6242,7.005611672278339,6210.0,6238.0,3660642936174822571,23
865,6242,7.216184971098266,6210.0,6238.0,16948064094202367568,75
872,5162,5.919724770642202,5130.0,5158.0,3182665134830446347,184
817,6242,7.64014687882497,6210.0,6238.0,5895701901310404543,144
817,6242,7.64014687882497,6210.0,6238.0,18367797185974854136,145
847,6242,7.369539551357733,6210.0,6238.0,610188500636369460,1
847,5162,6.094451003541913,5130.0,5158.0,13431992236837572179,2
1157,9410,8.133102852203976,9394.0,9406.0,7448661123079584456,123
872,6222,7.135321100917431,6192.0,6218.0,8690120960462212361,185
872,6242,7.158256880733945,6210.0,6238.0,5828186394621161126,186
826,6242,7.556900726392252,6210.0,6238.0,16493448713584273115,52
817,6242,7.64014687882497,6210.0,6238.0,11068243260434919273,15
817,6242,7.64014687882497,6210.0,6238.0,3597840595752432961,16
826,6242,7.556900726392252,6210.0,6238.0,1979424707347618231,53
1276,10266,8.045454545454545,10250.0,10258.0,11855813613298080179,34
832,6222,7.478365384615385,6192.0,6218.0,875829128139563383,92
832,5162,6.204326923076923,5130.0,5158.0,5428385255870840301,93
826,6242,7.556900726392252,6210.0,6238.0,14501044753099065559,54
991,6242,6.298688193743693,6210.0,6238.0,3150095143861546400,82
826,5162,6.249394673123486,5130.0,5158.0,11172560922724564177,55
817,6242,7.64014687882497,6210.0,6238.0,1101526137084895714,17
1087,8736,8.036798528058878,8700.0,8728.0,8457952054065896074,197
891,6242,7.005611672278339,6210.0,6238.0,6322710903481618688,25
847,6242,7.369539551357733,6210.0,6238.0,14886584441258123090,3
1087,8736,8.036798528058878,8700.0,8728.0,7784502341376160375,198
872,6242,7.158256880733945,6210.0,6238.0,4196169644930286109,187
847,6242,7.369539551357733,6210.0,6238.0,3778936582957340330,4
1089,8736,8.022038567493112,8724.0,8728.0,12888034231931254908,0
817,6242,7.64014687882497,6210.0,6238.0,2679711657927330074,18
817,5162,6.318237454100367,5130.0,5158.0,1930088373777980150,19
826,6242,7.556900726392252,6210.0,6238.0,15047035676402471331,56
817,6242,7.64014687882497,6210.0,6238.0,10741193924053647305,146
891,5162,5.793490460157127,5130.0,5158.0,5099972025648254987,26
832,6242,7.502403846153846,6210.0,6238.0,13645162644541351867,95
817,6242,7.64014687882497,6210.0,6238.0,18437269949093387769,20
865,5162,5.9676300578034684,5130.0,5158.0,1119816274888237857,76
817,6242,7.64014687882497,6210.0,6238.0,14636801367843237061,147
891,6242,7.005611672278339,6210.0,6238.0,7986919381971941084,27
865,6242,7.216184971098266,6210.0,6238.0,2834011469247521492,77
832,6242,7.502403846153846,6210.0,6238.0,18161108601911639753,96
865,6242,7.216184971098266,6210.0,6238.0,9702233701343963505,78
1157,6242,5.394987035436474,6210.0,6238.0,3867394389893182567,125
1343,6733,5.013402829486225,6723.0,6729.0,13881133787089555430,38
832,6242,7.502403846153846,6210.0,6238.0,7433873468896415892,97
817,6242,7.64014687882497,6210.0,6238.0,3096321494593826252,21
1261,9410,7.46233148295004,9394.0,9406.0,12144476843322594667,23
817,6242,7.64014687882497,6210.0,6238.0,2660577576014728054,148
817,6242,7.64014687882497,6210.0,6238.0,3545827945290625668,22
865,7562,8.742196531791908,7546.0,7558.0,6955793130097704229,79
832,6242,7.502403846153846,6210.0,6238.0,2107884699989540219,98
1089,6242,5.731864095500459,6210.0,6238.0,2778810662585389398,4
847,6242,7.369539551357733,6210.0,6238.0,508654716245301097,6
1261,9410,7.46233148295004,9394.0,9406.0,8577084259321438027,25
865,6242,7.216184971098266,6210.0,6238.0,6404351456224287855,80
847,6242,7.369539551357733,6210.0,6238.0,107661269454877775,7
832,6242,7.502403846153846,6210.0,6238.0,3348747056042006510,99
817,6242,7.64014687882497,6210.0,6238.0,6412382821739121710,149
847,6242,7.369539551357733,6210.0,6238.0,5088753001327179185,8
872,6222,7.135321100917431,6192.0,6218.0,4537077092316786760,188
847,6242,7.369539551357733,6210.0,6238.0,6138168435725836659,175
891,6242,7.005611672278339,6210.0,6238.0,16860766830298781756,28
847,6242,7.369539551357733,6210.0,6238.0,5803839306382750767,9
847,5162,6.094451003541913,5130.0,5158.0,5675639668033363432,176
991,6242,6.298688193743693,6210.0,6238.0,5722403107860290613,84
826,6242,7.556900726392252,6210.0,6238.0,15770322654305696914,57
847,6242,7.369539551357733,6210.0,6238.0,5646862543073461613,10
872,6242,7.158256880733945,6210.0,6238.0,9642818264693222926,189
826,6242,7.556900726392252,6210.0,6238.0,6992789111140270035,58
847,6242,7.369539551357733,6210.0,6238.0,6456581117321370254,11
891,6242,7.005611672278339,6210.0,6238.0,7191352706803739949,29
872,6242,7.158256880733945,6210.0,6238.0,8692731357224718432,190
817,6242,7.64014687882497,6210.0,6238.0,17344272319899304542,23
847,6242,7.369539551357733,6210.0,6238.0,7547962042819275161,177
847,6222,7.345926800472255,6192.0,6218.0,8372051762471263108,178
865,5162,5.9676300578034684,5130.0,5158.0,15599620235731458590,81
832,6242,7.502403846153846,6210.0,6238.0,6496985967609280799,100
832,5162,6.204326923076923,5130.0,5158.0,15985154958195857300,101
865,6242,7.216184971098266,6210.0,6238.0,11685825451582917318,82
826,6242,7.556900726392252,6210.0,6238.0,18300457999064978892,59
832,6242,7.502403846153846,6210.0,6238.0,16504136276010160317,102
847,6242,7.369539551357733,6210.0,6238.0,17304101669502117381,12
891,6242,7.005611672278339,6210.0,6238.0,6559525270719480539,30
1089,6242,5.731864095500459,6210.0,6238.0,1350421030299825887,9
847,6242,7.369539551357733,6210.0,6238.0,11306195112278164504,179
847,6222,7.345926800472255,6192.0,6218.0,3950308606170386764,13
832,6242,7.502403846153846,6210.0,6238.0,13156438947024827114,104
847,6242,7.369539551357733,6210.0,6238.0,17651995611326323177,180
817,6242,7.64014687882497,6210.0,6238.0,4372011944594228341,24
1157,6242,5.394987035436474,6210.0,6238.0,9414432166951182563,128
1276,10266,8.045454545454545,10250.0,10258.0,3583813130659956120,36
872,6242,7.158256880733945,6210.0,6238.0,11396214459152885041,191
1089,6242,5.731864095500459,6210.0,6238.0,14499504401671276210,10
865,5162,5.9676300578034684,5130.0,5158.0,16360430542232111961,83
1157,9410,8.133102852203976,9394.0,9406.0,12068179689760458510,129
847,6242,7.369539551357733,6210.0,6238.0,9951919802850309236,14
817,6242,7.64014687882497,6210.0,6238.0,18044926468265192342,25
847,6242,7.369539551357733,6210.0,6238.0,15291238884564061444,15
891,6222,6.983164983164984,6192.0,6218.0,1651876513148467113,31
847,6242,7.369539551357733,6210.0,6238.0,2373985222744251563,16
817,7562,9.255813953488373,7546.0,7558.0,9932901386959121113,26
847,6242,7.369539551357733,6210.0,6238.0,11616563506196804602,181
817,6242,7.64014687882497,6210.0,6238.0,2305128315701609704,27
832,6242,7.502403846153846,6210.0,6238.0,424966420862794476,105
817,5162,6.318237454100367,5130.0,5158.0,7480459261039893585,28
872,6242,7.158256880733945,6210.0,6238.0,1677969979882601268,192
826,6242,7.556900726392252,6210.0,6238.0,3604046340949062843,60
872,6242,7.158256880733945,6210.0,6238.0,15242071299550179284,193
872,6242,7.158256880733945,6210.0,6238.0,6393679676331425179,194
817,6222,7.615667074663403,6192.0,6218.0,12876088180498361117,29
847,6242,7.369539551357733,6210.0,6238.0,11453709719973270668,182
826,6242,7.556900726392252,6210.0,6238.0,1019708685911539222,61
1422,9410,6.617440225035161,9394.0,9406.0,18101504974786719841,8
865,6242,7.216184971098266,6210.0,6238.0,12620833388584865122,84
826,6242,7.556900726392252,6210.0,6238.0,77611075364951789,62
865,6242,7.216184971098266,6210.0,6238.0,6429676656623831821,85
826,6242,7.556900726392252,6210.0,6238.0,3957898807937651315,63
1157,9410,8.133102852203976,9394.0,9406.0,5509190736915307281,130
847,6242,7.369539551357733,6210.0,6238.0,7622350813344809079,17
826,6242,7.556900726392252,6210.0,6238.0,17475709336274535428,64
1276,9410,7.37460815047022,9394.0,9406.0,1999615323230884108,37
847,6242,7.369539551357733,6210.0,6238.0,7795910672994475385,183
891,6222,6.983164983164984,6192.0,6218.0,12210085140018414085,32
872,6242,7.158256880733945,6210.0,6238.0,6725383410370459509,195
826,6242,7.556900726392252,6210.0,6238.0,1521343038600336178,65
847,6242,7.369539551357733,6210.0,6238.0,836180281319564096,184
817,6242,7.64014687882497,6210.0,6238.0,5998879469550749560,30
891,6242,7.005611672278339,6210.0,6238.0,8269580351897822089,33
872,6242,7.158256880733945,6210.0,6238.0,13526244845655773569,196
826,6242,7.556900726392252,6210.0,6238.0,555956012715231310,66
865,6242,7.216184971098266,6210.0,6238.0,1739261514085989876,86
847,6222,7.345926800472255,6192.0,6218.0,14809927145591486606,185
872,6242,7.158256880733945,6210.0,6238.0,10472523381100556540,197
872,6242,7.158256880733945,6210.0,6238.0,1911336258523339596,199
876,6222,7.102739726027397,6192.0,6218.0,9068255710135031018,0
847,5162,6.094451003541913,5150.0,5158.0,11815384628601730941,18
865,6242,7.216184971098266,6210.0,6238.0,2117992452219036298,87
1266,10266,8.109004739336493,10250.0,10258.0,15593105165980986999,25
876,6242,7.1255707762557075,6210.0,6238.0,6925188123126679899,1
826,5162,6.249394673123486,5130.0,5158.0,13286317056261549627,67
876,6222,7.102739726027397,6192.0,6218.0,5796175190761302016,2
826,6242,7.556900726392252,6210.0,6238.0,14020488729296600962,68
891,6242,7.005611672278339,6210.0,6238.0,367829503135578785,34
826,6242,7.556900726392252,6210.0,6238.0,7941800165114094731,69
1244,7562,6.078778135048232,7546.0,7558.0,17045492408054429957,8
847,6242,7.369539551357733,6210.0,6238.0,15084138546107352264,19
832,6242,7.502403846153846,6210.0,6238.0,571641206366420981,106
847,6242,7.369539551357733,6210.0,6238.0,7439492418459406701,186
1157,7562,6.535868625756266,7546.0,7558.0,14061138623368332974,132
832,6242,7.502403846153846,6210.0,6238.0,5400218255620356565,107
876,6242,7.1255707762557075,6210.0,6238.0,15451043930587670573,3
832,6242,7.502403846153846,6210.0,6238.0,3245502238133237140,108
832,6242,7.502403846153846,6210.0,6238.0,12908852216358788001,109
847,6242,7.369539551357733,6210.0,6238.0,16331868196856171079,20
1244,9410,7.564308681672026,9394.0,9406.0,4904652431805477646,9
865,6242,7.216184971098266,6210.0,6238.0,10901857224933358056,88
832,6242,7.502403846153846,6210.0,6238.0,4971211226022462831,110
847,6242,7.369539551357733,6210.0,6238.0,12495690236552059627,187
876,6242,7.1255707762557075,6210.0,6238.0,2498846995100506766,4
1157,9410,8.133102852203976,9394.0,9406.0,4825117591850255987,133
891,6242,7.005611672278339,6210.0,6238.0,17542187279908673482,35
891,6242,7.005611672278339,6210.0,6238.0,16402362228186422824,36
847,6242,7.369539551357733,6210.0,6238.0,13674227246569257797,21
1266,10266,8.109004739336493,10250.0,10258.0,13922378219925889556,27
891,6242,7.005611672278339,6210.0,6238.0,7787299989237373959,37
991,7562,7.630676084762865,7546.0,7558.0,14206202436694773844,86
1244,9410,7.564308681672026,9394.0,9406.0,7505531388737904588,10
876,6242,7.1255707762557075,6210.0,6238.0,13760402532267691104,5
1261,9410,7.46233148295004,9394.0,9406.0,16775443678098928012,31
876,6242,7.1255707762557075,6210.0,6238.0,9904414360503033508,6
876,6242,7.1255707762557075,6210.0,6238.0,3856413137134476101,7
826,6242,7.556900726392252,6210.0,6238.0,11171021358205297747,70
832,6242,7.502403846153846,6210.0,6238.0,13998924412072353317,111
891,6242,7.005611672278339,6210.0,6238.0,3808995439709404812,38
876,6242,7.1255707762557075,6210.0,6238.0,13727737917493440495,8
891,6242,7.005611672278339,6210.0,6238.0,13372908563320736439,39
847,6242,7.369539551357733,6210.0,6238.0,11723338605319427641,188
847,6242,7.369539551357733,6210.0,6238.0,3693893389012109123,189
876,6242,7.1255707762557075,6210.0,6238.0,11796362146504364405,9
876,6242,7.1255707762557075,6210.0,6238.0,11744209338244964502,10
847,7562,8.927981109799292,7546.0,7558.0,8739836405331908746,190
